file_name,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
1595,-358.4431,83.05872,-14.1457,13.693619,-16.211004,-20.75722,0.24906701,-17.819271,-7.187486,-5.911757,-15.251201,-0.49704105,-6.9670954
1596,-345.08102,89.76008,-23.215982,14.7621975,-15.390581,-26.281841,-1.8743601,-17.356804,-7.16749,-6.6719856,-17.007322,-3.07338,-11.138491
1597,-333.23175,118.43892,-11.03759,6.653378,-18.97348,-23.002687,-2.775578,-23.158464,-11.017533,-6.94513,-21.596851,-5.2368073,-6.8019342
1598,-348.5475,79.57104,-18.640062,3.8041172,-12.262214,-16.96192,-2.5118194,-17.235071,-8.344867,-6.4852033,-16.222582,-4.619807,-7.369301
1599,-323.24045,98.97782,-28.950743,15.982638,-18.246302,-27.37039,0.1348529,-21.610449,-7.574956,-4.206234,-18.199598,-1.4631822,-8.748069
1600,-346.04626,41.661575,-13.577018,7.4512916,-8.54144,-14.19133,-4.0519423,-11.17717,-1.1734213,0.42266798,-4.3123426,0.1481369,-6.0496902
1601,-346.91824,60.72602,-18.430103,5.7387233,-14.018782,-10.265257,-3.433933,-9.395523,-3.5052676,-3.2592123,-0.91351765,-0.046358727,-6.697848
1602,-389.1488,33.333855,-10.990974,4.0716677,-5.888118,-7.8596992,-4.055532,-3.779552,1.042807,-2.037218,-1.5653758,-0.85518163,-5.5109787
1603,-345.84848,51.734688,-23.983778,11.642868,-12.832401,-11.89608,-3.8843474,-9.723465,-2.4849355,-1.4252261,-4.253129,0.056559652,-6.2496123
1604,-371.53207,37.64621,-17.310951,6.9764686,-10.379378,-7.3478546,-3.9757795,-8.166918,-1.2565159,-1.8583825,-4.3506837,-0.19133419,-6.1999497
1605,-346.4918,53.272728,-28.09344,16.087666,-17.564192,-9.781804,-1.3615785,-8.7247715,0.12567163,-3.662133,-2.3248458,0.50156254,-7.232407
1606,-334.64407,51.974434,-9.481314,-4.5577135,-4.2108107,-6.8118553,-12.332961,-5.432485,-6.5583286,-6.6041036,-0.48684546,-2.8883653,-4.259794
1607,-373.79922,40.617382,-10.031888,2.7742968,-5.565531,-9.057725,-6.249887,-5.5980573,-6.6633816,-5.346123,-2.7233071,-1.2501001,-4.7946935
1608,-396.20856,39.57965,-11.316007,-1.1188956,-8.13856,-6.5360007,-4.7008195,-5.098506,-5.041402,-4.974343,-0.0123947775,-0.72296774,-5.255295
1609,-358.2128,46.892654,-16.37657,3.8196967,-4.167908,-12.039275,-8.048712,-7.291003,-5.131938,-5.013159,-4.7677374,-0.64336467,-4.968882
1610,-351.13895,39.763706,-4.7356052,11.266372,-5.819103,1.3497225,-14.205789,-3.2933724,-3.475258,-4.2125897,-4.1632032,-2.4231956,-2.741507
1611,-368.9005,60.228043,-18.39735,18.695978,-6.3611813,-0.8310875,-15.201867,-5.153726,-6.3794436,-5.742727,-2.0200796,-2.6192014,-7.5767097
1612,-409.5719,35.805977,-8.255464,8.967686,-1.8359067,-2.0786397,-6.7674255,-0.9008478,-1.0132474,-6.68229,-2.418005,-1.1547867,-4.207499
1613,-374.2976,65.538765,-19.259035,18.95428,-7.8603415,0.59548336,-8.597433,-6.7625422,-4.7186785,-4.612003,-2.996191,-2.6973124,-4.6265945
1614,-346.14783,59.932304,-16.794392,15.757579,-3.3465898,-8.258538,-11.196608,-5.8194647,-4.0768776,-8.834115,-4.6806507,-1.892089,-6.228496
1615,-389.95645,57.889214,-21.97645,16.463205,-5.321751,-1.347568,-10.569216,-4.8608346,0.30578458,-9.60596,-1.3438649,-0.19114785,-2.8186507
1616,-361.08792,61.66003,-20.411026,19.187925,-10.126118,2.3503098,-18.51965,-2.629411,-4.5531626,-3.0514243,-4.848958,-0.7772526,-6.0251045
1617,-366.0117,65.0033,-21.095404,18.102974,-12.10306,-2.7810898,-13.001103,-6.1745467,-4.7280855,-9.434278,-5.4517207,-2.2969244,-6.1047516
1618,-426.2303,56.055042,-15.803991,13.645237,-8.656861,-0.68757814,-9.209084,-7.8961143,-3.1784127,-5.100238,-2.2072065,0.831916,-7.378836
1619,-365.61725,60.82065,-14.64857,20.050034,-7.2959256,-10.721631,-14.057854,-1.9155924,-5.689077,-6.805797,-5.9699593,-4.8046713,-4.471874
1620,-365.63208,50.247253,-1.0056407,22.040592,-7.7804694,2.3642938,-8.565121,-3.7918282,-6.8815093,-3.2095833,-5.4111886,-1.7243366,-7.33467
1621,-354.4381,77.549614,-15.339333,23.496443,-17.47666,9.09504,-6.547663,-6.8920565,-6.9924393,-7.267054,-1.7588726,-2.4403756,-6.9902267
1622,-432.9431,52.518238,-12.905697,19.07058,-9.739845,4.4503446,-7.0566626,0.9949133,-2.02454,-5.2975097,-2.2544181,-4.5046253,-2.9806802
1623,-345.2489,68.65411,-14.1071,24.038124,-9.099061,1.7725741,-11.250215,-2.2059147,-7.2866516,-5.1732497,-3.7613292,-3.9121199,-6.1949368
1624,-387.08847,57.94994,-11.108749,18.966002,-9.859784,4.8908076,-11.273148,-3.5709875,-4.399945,-3.74991,-1.3170544,-2.9458718,-3.3894486
1625,-363.577,66.92383,-9.1145,15.088372,-13.392963,4.230865,-10.747408,-4.842276,-3.8439553,-7.0537934,3.137492,-4.836808,-3.8010976
1626,-351.8834,81.08955,-17.525087,23.4743,-12.712395,7.4942603,-13.77233,-8.490077,-5.8543186,-4.212693,-4.0846796,-1.7520292,-6.3839374
1627,-336.74283,68.90359,-17.851782,23.122213,-14.175078,3.3823175,-10.042072,-2.8953893,-6.185931,-5.133968,-0.17198177,-4.9159555,-3.764998
1628,-358.22498,64.1116,-21.930922,12.141429,-9.341667,2.2093387,-7.9058714,-9.636494,-3.3080857,-9.931628,-3.3241732,0.16799214,-6.85507
1629,-280.3399,82.08927,-29.306833,37.805714,-13.185993,5.6678367,-16.701283,-11.619319,-2.3589845,-11.774722,-5.9472055,-5.5639467,-8.188253
1630,-397.01083,48.083443,-13.151715,12.692435,-4.255021,-4.02561,-13.130154,-3.376704,-2.8888607,-5.9875183,-4.019321,-2.9008827,-0.4284391
1631,-348.41226,62.920387,-19.408333,14.85447,-7.9101887,0.19497822,-10.297567,-2.9776423,-5.961814,-4.22859,-1.9058844,-5.005711,-2.8537133
1632,-431.6202,37.035828,-13.03101,16.590446,-8.879599,-1.528262,-9.87047,-1.8388122,-0.84665364,-6.532232,-1.2308108,-5.175533,-3.065326
1633,-370.7912,50.037617,-18.321823,20.501133,-8.921863,-1.6715128,-12.692947,-3.7037766,-4.722653,-6.4910817,-1.4433856,-5.05012,-3.4124982
1634,-395.29578,53.01247,-14.702496,18.931568,-5.707477,-1.5208138,-12.19563,-2.7033072,-2.6055806,-5.182326,-3.6140206,-2.7175615,-3.3422236
1635,-389.6999,69.7625,-23.907242,22.353651,-9.0078745,-2.5523424,-9.440144,-3.6060164,0.07860024,-7.92988,-1.4615606,-2.2881124,-5.087622
1636,-289.94684,81.93081,-21.673075,26.43995,-10.192475,2.3584614,-13.561968,-4.0497046,-0.7667872,-8.452739,-1.0807728,-6.0198565,-3.940105
1637,-362.6573,57.79845,-18.77484,25.542803,-13.481876,-2.8737836,-12.323774,-3.6758711,-2.63527,-11.463714,-1.6916059,-5.647706,-7.401484
1638,-376.22223,57.591145,-19.682608,17.64397,-11.932798,0.9273212,-8.490301,-6.783144,-1.2192123,-6.766275,1.3721348,-4.939073,-5.828684
1639,-314.39218,71.05823,-28.572863,33.07608,-12.367281,-2.7544432,-18.651691,-2.622842,-2.5056548,-9.537632,-0.80345255,-5.0834193,-6.465545
1640,-409.30682,38.750748,-9.995559,16.36039,-4.058851,1.2980773,-10.702176,-4.814227,-1.6647317,-4.7365527,-4.193048,0.03474861,-4.691431
1641,-386.81995,62.930367,-15.948257,16.320765,-8.256593,2.5297372,-8.895803,-7.893785,-4.260232,-7.1278906,-1.734577,-4.174559,-3.6339629
1642,-369.43945,48.463966,-9.120627,18.971344,-9.742991,1.2968895,-8.892081,-3.596613,-2.1040595,-6.607177,-4.4041367,-2.0562682,-6.099497
1643,-363.48483,59.492435,-17.110418,25.545752,-11.679386,4.9623594,-15.68416,-4.1114197,-3.8219242,-6.8150377,-1.9211296,-4.162141,-4.568505
1644,-397.4326,53.211853,-17.239883,20.480513,-8.246488,1.0636244,-10.214032,-5.114785,-1.2982557,-7.1498046,-2.5578187,-1.3297554,-5.2393684
1645,-382.46127,68.35463,-20.880465,18.348396,-13.264358,-0.32005462,-14.794941,-3.9372804,-1.8056496,-7.461697,-3.2980132,-1.8709791,-5.477625
1646,-327.99408,63.636345,-16.249674,18.351774,-9.912415,3.0439765,-16.307823,-3.627259,-3.9607618,-9.74174,-3.7242248,-3.3380096,-5.3473387
1647,-374.747,56.61107,-17.174004,20.992949,-13.564254,0.8900777,-14.875769,-0.77553415,-2.48481,-7.339073,0.15484445,-2.3906555,-5.2057247
1648,-404.78845,48.845676,-14.801036,14.188609,-6.9703345,1.1700704,-6.519168,-8.207327,-1.0622778,-7.2967563,1.0757055,1.1910559,-6.1148214
1649,-319.71088,63.791817,-24.051525,27.164436,-10.821294,0.44168916,-16.074932,-6.8907437,-3.1857796,-9.54895,-0.6859231,-2.7401338,-5.9826903
1650,-394.50262,45.848434,5.415469,11.8687935,-7.331787,-0.98485476,-7.517049,-5.258894,-3.0321496,-2.9344718,-1.7377008,-3.2415922,-1.123042
1651,-336.0254,89.201996,4.56327,22.168255,-4.0779333,-0.39553484,-6.1093106,-8.007907,-6.965566,-6.248869,-4.5165215,-1.3490677,-4.5129213
1652,-377.75388,47.35133,3.681999,12.00512,-4.5733304,-2.1925228,-4.2419243,-3.068747,-1.6648562,-6.0265684,-1.876181,-0.98570764,-3.970123
1653,-314.08167,105.84858,3.2483683,23.05485,-8.677122,-0.7335304,-8.5217705,-1.4665473,-5.3321114,1.6774179,-1.7580113,-3.2663062,-4.819115
1654,-328.47354,90.37187,-0.64921093,23.233715,-10.333963,-1.5439216,-4.2519693,-6.2939663,-4.890833,-0.19145076,-2.3665588,-0.7341145,-7.5613165
1655,-351.1442,96.99001,-3.7018778,19.868055,-7.286905,4.298332,-4.4809413,-4.0906067,-1.2500608,-0.0869714,-0.27005997,-1.2425922,-7.684399
1656,-290.5922,97.028305,4.9769177,23.01146,-13.962952,1.1242483,-9.2471485,-7.151795,-5.1559343,-0.810176,1.5812569,-2.4248052,-6.612112
1657,-340.65182,83.989365,-1.1936435,23.322422,-18.581577,-0.24252015,-3.015628,-8.602278,-2.1891336,-1.1241624,-2.127781,-2.227352,-8.61436
1658,-342.84137,85.773544,2.7496839,16.109098,-13.921332,3.6047041,-3.471205,-8.308628,-0.8115474,-1.8442777,1.9568053,-0.07681126,-9.444945
1659,-287.23965,96.81437,4.105477,25.121569,-13.099432,0.7486405,-7.2961535,-10.297937,-2.1439056,-0.0360019,-0.8263855,-2.8183632,-9.745144
1660,-382.65768,48.41291,-5.044663,9.819671,-5.854567,-1.8757507,-12.755614,-4.954503,-2.9901557,-5.000955,-5.3742914,-1.979707,-0.9953131
1661,-379.5655,48.057846,-11.82164,9.170942,-8.794074,2.5172913,-9.274589,-10.369777,-1.8838892,-2.4313476,-4.1829133,-2.3290179,-3.3836207
1662,-461.37375,39.65653,-2.8004231,9.652659,-5.58936,-4.94531,-7.2967625,1.2681799,-2.8566961,-7.4945917,-2.3795838,-0.441564,-5.06724
1663,-365.88425,59.553406,0.8632597,18.776516,-8.638654,-7.080422,-11.8390465,-3.6978753,-7.41717,-7.075438,-4.0445805,-6.991919,-3.8163698
1664,-403.9901,66.85612,-2.7444386,3.3878322,-8.119253,0.38296202,-11.899127,0.5072605,-8.353172,-2.5590255,2.3121505,-7.713565,-6.0505843
1665,-421.8751,57.93826,-7.23195,14.111543,-15.783785,-6.1892567,-4.165096,-3.5524244,-3.325982,-7.2980022,2.5265663,-6.406087,-4.7502294
1666,-377.1987,56.44484,-4.8635306,14.598098,-9.3537445,-5.4122796,-12.825233,-2.762075,-4.250141,-7.212942,-1.7365803,-2.3995447,-6.673304
1667,-390.84012,50.43246,-7.3106713,17.770695,-20.93944,-3.981367,-6.5537815,-3.8925905,-6.7839565,-9.559837,1.4594865,-3.358903,-8.677052
1668,-436.63068,47.229137,-9.422845,1.959948,-8.79891,-7.588528,-5.158958,-10.651547,-5.4301457,-4.3720984,-2.6078677,-1.3243247,-7.012029
1669,-376.39252,56.779625,-11.559473,6.3274884,-11.41558,-8.398859,-14.301188,-8.958629,-2.05897,-5.4474573,-5.131754,-4.1698155,-2.0198445
1670,-395.20526,30.2043,-7.7491865,7.5070996,-1.9569185,-2.3830419,-10.316221,-5.3238096,-0.45153818,-4.219047,-2.9183328,-1.3202628,-1.7479676
1671,-392.5224,50.805016,-11.628765,8.166839,-2.3384953,0.0067496332,-8.344997,-8.818988,-1.6090586,-3.8466191,-2.7138338,-1.0198627,-6.0587316
1672,-396.26157,26.37732,-6.627506,6.5346913,-0.9791895,-3.5679789,-7.714713,-3.730087,-0.21099475,-4.6354213,-2.9465759,-1.9511395,-3.417266
1673,-310.44968,59.871044,-3.969166,19.110998,1.5975348,-0.11663468,-10.804152,-0.9941659,-10.141096,-4.3098726,-4.4473047,-0.08994264,-5.0028124
1674,-374.47177,43.986732,-14.226942,11.685814,-4.830054,-2.4288769,-6.66412,-5.517802,-2.1566002,-2.863569,-2.4442225,-3.3038576,-1.545306
1675,-405.48605,56.597866,-20.44331,15.484225,-7.4388895,-0.95756143,-7.003805,-6.8446636,-1.2878933,-4.245436,-2.3323724,-3.6330128,-1.5215001
1676,-338.27393,57.161854,-12.71879,12.428374,-7.978343,5.425153,-13.138455,-4.4222016,-2.2693539,-3.607495,-1.4882044,-5.815345,-1.6381642
1677,-357.04645,55.64112,-13.21806,10.474561,-4.6450157,-1.5317038,-8.094647,-2.7936008,-3.5336118,-5.42097,-2.6220186,-2.539475,-3.381123
1678,-414.21033,44.211082,-13.237113,14.077058,-6.3566475,0.120090984,-4.627558,-8.438703,-3.8700185,-4.3234634,-1.1560218,-3.644353,-4.3080535
1679,-392.14374,61.321297,-11.614739,26.941328,-6.483231,-7.2135315,-14.791482,-7.181949,-3.6145983,-7.801775,-3.3014119,-0.374154,-4.6019635
1680,-426.77487,30.328856,-8.37825,11.646116,-1.3024689,-0.8223562,-6.6457925,-5.636381,-1.6643202,-2.498747,-3.161374,-0.11209881,-3.591012
1681,-404.46014,52.14545,-10.828655,4.539095,-6.209518,-3.724454,-3.9672058,-4.9155264,-3.0576224,-1.880008,-3.0027075,2.9537134,-7.074184
1682,-481.9408,26.193739,-6.063304,6.5727572,-5.139003,0.8313022,-5.620886,-1.7891719,0.82686657,-3.5966392,-1.1928558,-0.3509124,-3.906501
1683,-369.8683,44.399483,-19.916527,17.407904,-4.563143,-3.465654,-10.764743,-5.5850167,-2.0304842,-6.9478517,-1.7853607,-0.48410317,-6.329962
1684,-432.07495,40.648075,-10.72007,3.876111,-3.1522202,-3.5309188,-7.5601563,-2.9900794,-1.624397,-2.224112,-1.0136507,-3.3363686,-1.1216903
1685,-380.1725,52.485207,-19.317963,12.907995,-7.4521017,-0.83316535,-5.224866,-4.4599743,1.700613,-4.30408,-0.5973999,-0.41469142,-3.4861524
1686,-333.317,65.487625,-24.101154,12.946547,-5.9941096,-2.4035792,-13.200499,-5.8061624,-2.821982,-4.547863,-2.5419765,0.49336466,-6.3565683
1687,-352.29648,49.482616,-21.69047,20.6842,-11.291602,-3.4500475,-5.7732224,-8.582401,0.4457214,-7.811438,-4.369112,4.5262475,-9.020276
1688,-446.5403,41.973633,-12.325825,7.099987,-4.235283,-0.24240433,-4.293612,-5.2375765,-1.8870665,-5.571146,-0.8382129,1.0584656,-4.1160603
1689,-351.77405,55.76504,-22.453978,19.072172,-6.4110394,-3.5000389,-9.677712,-8.531132,-2.231863,-7.5605755,-4.089997,-1.9311653,-5.6706624
1690,-403.15228,32.362827,-5.3818245,13.832308,-4.259866,-1.9196938,-7.3074274,-4.9786115,-4.950004,-5.5006037,-5.2390633,-2.4270713,-2.0877101
1691,-395.1243,48.486404,-9.840543,12.733936,-7.2325835,2.4228973,-8.735838,-10.179423,-5.3713875,-5.1067486,-6.2118244,-1.1747371,-4.160441
1692,-431.5554,25.569214,-2.8543468,10.894677,-5.351697,1.5400456,-8.510896,-3.6460743,-0.9907974,-6.4809613,-4.9598103,-3.9100513,-1.9552927
1693,-432.04544,57.377922,-9.7601595,18.052849,-8.170781,-0.350685,-12.888055,-5.8023376,-7.843719,-8.715141,-3.6696408,-6.105939,-4.7891364
1694,-394.4414,45.19678,-10.946868,14.589158,-5.755979,1.6045928,-7.6376176,-6.652594,-3.6749065,-5.5564523,-4.976009,-4.715663,-3.6609197
1695,-416.464,47.926277,-9.175413,17.975334,-10.511902,-5.090626,-4.959101,-5.1246843,-1.7734898,-6.4094133,-0.310337,-4.261634,-4.8721433
1696,-395.05252,46.70876,-10.739758,13.000996,-7.446358,3.5483227,-8.85041,-4.897975,-3.1878405,-3.4937694,-3.4270463,-8.58727,-0.24275842
1697,-380.33292,52.405098,-15.827575,22.925945,-13.534359,2.504695,-6.964438,-6.538013,-3.6001692,-6.8202744,0.34311986,-4.2649837,-3.7261662
1698,-432.4769,42.80577,-17.968302,16.809496,-12.568423,6.3441763,-6.343573,-8.717165,-1.7437196,-6.8496485,4.8304224,-7.163995,-4.2831264
1699,-423.60648,59.153545,-11.270426,20.308918,-11.155419,1.6287615,-14.096686,-11.9296055,-4.738613,-7.8188105,-3.5767932,-10.234909,-0.44898802
1700,-270.0449,58.8729,-0.601411,25.59259,-5.0915403,6.558781,-3.4049625,-8.297274,-1.0030893,-11.040592,-6.9810705,-7.518536,-5.5612698
1701,-333.93698,57.62938,-5.3344193,16.726093,-11.409738,6.3529696,-1.9711154,-14.9892235,-11.474378,-8.341626,-4.5671487,-4.4065747,-7.5374594
1702,-358.6598,29.801186,-6.921935,19.161104,-3.6029596,-1.181163,-1.2938385,-8.190794,-3.2231617,-8.665422,-7.0280247,-1.6024952,-9.020838
1703,-311.97745,58.76302,-24.552107,29.882502,-8.831863,-0.5610602,-5.2357106,-15.436846,-2.4806397,-13.555531,-3.4907506,-5.3046446,-8.095092
1704,-339.20786,51.948704,-22.976768,36.1739,-11.46381,0.64834034,-0.6248428,-11.8721695,-3.0839086,-12.095109,-1.9581054,-5.1405067,-5.3164845
1705,-364.70685,49.80419,-21.419361,21.523981,-11.641253,-3.2522073,-3.2483795,-18.142214,4.592608,-13.864965,-3.0396543,-7.122442,-2.8267303
1706,-306.18015,59.03274,-19.808418,21.898804,-11.250099,6.6141663,-9.742034,-12.155545,-6.066528,-7.770318,-4.2025437,-6.5356197,-4.5970464
1707,-379.90524,45.65931,-13.1242485,18.769472,-12.157507,-0.4045592,-0.9215636,-11.1668625,-7.23426,-7.193495,-4.3788424,-4.316875,-6.1006546
1708,-382.86923,58.92887,-11.860948,19.479994,-10.995945,2.3766155,-0.75187093,-12.505949,-8.468106,-7.4394417,0.052585207,-3.911349,-6.9208193
1709,-332.44626,57.835373,-20.688854,25.80382,-8.149865,-0.29307973,-7.882677,-15.520118,-4.017313,-10.89914,-5.156166,-7.545799,-5.963578
1710,-438.71637,32.08999,-7.160949,14.146132,-7.4991846,0.4548917,-11.213863,-5.918409,-1.8909699,-6.58292,-2.2861214,-4.5671797,0.16520083
1711,-397.48825,57.716984,-8.967997,14.935351,-7.1804667,-7.032238,-10.997105,-1.5235007,-1.5670679,-3.6883078,-1.0728353,-3.5868955,-4.3871913
1712,-430.71277,39.146877,-2.5328887,13.953241,-5.961003,-8.646266,-10.629681,3.4121013,-3.0130346,-5.8557353,-1.8174325,-2.8995461,-4.6919374
1713,-338.85663,71.10448,-4.5928516,24.231302,-9.193908,-10.378945,-15.296039,-3.7517514,-6.42565,-9.914855,-0.8556711,-5.0291533,-7.049547
1714,-378.24658,55.989956,-10.754455,19.67848,-10.232592,-7.5016584,-11.006902,-1.1290013,-5.9497685,-4.720108,-4.251991,-2.9954095,-6.828663
1715,-473.90625,55.63895,-6.0915704,21.430883,-14.856265,-5.280186,-13.584717,-7.9530363,-6.135374,-4.156594,-0.30164975,-10.351043,-0.86630577
1716,-319.29504,51.22465,-7.5723076,15.532037,-17.441425,-1.9799635,-9.933056,-9.100689,-6.843809,-7.6689243,-8.044945,-5.9878783,-6.8368244
1717,-352.94095,60.02459,-12.995157,7.360498,-18.666594,-0.5331253,-7.37956,-5.2075615,-1.885244,-4.3307996,-3.4515185,-6.803837,-7.907615
1718,-407.85028,53.45192,-5.4735374,11.79341,-17.838156,0.68087155,-7.6059413,-9.798821,-2.157492,-6.782256,0.7917796,-10.011344,-6.0686836
1719,-347.12326,71.901794,-10.2110615,25.046282,-14.465468,-9.992045,-13.569535,-5.576808,-4.238289,-8.172809,-3.0276105,-8.257848,-5.310229
1720,-429.07355,39.4616,-0.3979931,13.4845495,-8.320266,-2.5756793,-9.709135,-3.46846,-0.7012812,-3.6618762,-2.8479135,-2.8747842,-4.0632863
1721,-391.95874,68.19106,-5.5121517,16.121155,-17.764038,-1.0630038,-5.468915,-9.351061,-6.8341074,-3.7386172,-0.09602273,-6.165669,-12.276641
1722,-433.48187,44.14315,1.0891438,5.768355,-4.8916745,4.7267885,-9.92736,0.587024,-2.9017932,-8.329728,-2.5936158,-3.523073,0.9636003
1723,-428.6268,62.005672,-5.671233,14.71251,-9.775502,1.8634961,-9.93488,-4.4960127,-5.1365523,-6.2938085,-4.2724714,-4.877954,-2.0992553
1724,-430.2642,47.026978,-4.642982,12.9305525,-10.625094,2.1278045,-6.154405,-7.238793,-3.4973454,-7.789473,-1.4699332,-3.906343,0.28838417
1725,-403.05548,62.89845,-11.915489,11.935139,-11.619505,-0.6356063,-9.715715,-1.161071,-4.566699,-5.142298,-2.9992578,-2.920455,-4.0262127
1726,-362.86444,72.86088,-6.3965926,8.621554,-10.829037,3.4091666,-18.060097,-1.1153231,-5.8749065,-3.2545602,-3.5993774,-7.0057383,-1.9671541
1727,-344.02188,48.681244,-8.5857725,21.545055,-12.738012,3.3691955,-9.934865,-4.999965,-5.1049523,-9.199379,1.3224574,-10.548308,-2.8916032
1728,-397.68115,47.257988,-12.599212,13.24512,-11.710291,5.1008353,-7.7530026,-6.8230767,-2.6503854,-8.43517,2.3892705,-3.8528154,-6.884956
1729,-348.1549,60.81031,-17.501575,28.026793,-11.9557495,4.168106,-16.424133,-8.063845,-6.506332,-11.042664,-1.8641031,-7.7351866,-5.209882
1730,-393.91565,45.46292,-3.199472,16.914293,-1.4712126,2.6249514,-8.122931,-2.4661796,-2.0080025,-8.681692,-0.88289183,-6.9657373,0.04691125
1731,-391.11206,57.002098,-7.0583334,18.979906,-8.017833,10.250806,-8.218006,-7.593732,-9.199751,-6.4964542,-0.45623168,-9.390698,-4.6185718
1732,-392.45093,52.869625,-10.371531,14.904014,-7.30877,5.854214,-9.604326,-1.4680274,-0.6372084,-10.373344,0.11951932,-7.9384313,-3.097024
1733,-367.11304,56.350056,-4.164972,24.001879,-9.637619,8.035232,-12.04434,-6.3221574,-7.1517386,-7.398939,-4.026185,-10.476594,-3.518531
1734,-382.2918,54.78071,-10.8186245,19.61761,-9.790981,6.1513743,-11.474289,-5.428092,-6.2220464,-7.3480077,-2.719462,-6.596682,-2.5311184
1735,-372.85474,65.490585,-12.981164,26.472769,-11.640305,8.231415,-10.531595,-7.063669,-2.3134127,-9.211255,0.19148555,-7.766831,-0.5774756
1736,-307.8154,60.699474,-12.344226,21.769556,-13.168361,12.143525,-14.69856,-6.9390907,-2.16595,-8.620535,-2.9712412,-10.8288765,-1.9379765
1737,-337.8082,64.60228,-12.693951,28.99633,-14.178898,4.445074,-8.9054575,-6.329214,-4.3512836,-13.959636,-0.5351307,-7.285842,-7.1291122
1738,-389.42316,75.397995,-13.875052,12.49951,-10.3415575,7.374234,-9.936077,-6.474272,-4.942384,-10.22805,1.1020994,-2.5143702,-7.209465
1739,-320.36664,74.46951,-11.137155,32.64328,-9.821342,6.968006,-15.940173,-9.972484,-5.1036463,-8.979761,-3.5582128,-7.0108433,-4.3862233
1740,-409.91907,39.589676,-6.4568133,14.616192,-7.612524,1.5399083,-10.607659,-8.921545,-3.2395673,-8.892953,-3.9334514,-7.03987,-3.7341588
1741,-390.6055,62.93857,2.2851427,1.5422608,-7.1601944,-2.8542924,-8.917221,-4.837744,-4.9370055,-8.499615,-10.75634,-0.18028186,-5.0882063
1742,-394.50992,42.960854,2.2207327,3.5717254,-4.6024957,-0.13539046,-8.13712,1.6759015,-5.72243,-5.443535,-3.6064312,-7.064136,-3.3206546
1743,-349.46475,55.223354,-3.7243104,22.179447,-6.2097354,-1.4124875,-13.032502,-10.270807,-3.9952195,-7.943448,-3.0364056,-5.7161202,-1.834611
1744,-396.63907,52.115738,-13.152465,12.519812,-5.341175,-0.7570401,-9.087598,-3.4684997,-4.507202,-6.2909393,-3.1218784,-5.3464932,-2.945491
1745,-407.1994,56.855816,-10.321403,20.0559,-8.982535,1.4801185,-9.773016,-4.9280243,-3.8504055,-6.164377,-3.2840118,-4.7388396,-1.6692466
1746,-443.5168,55.93729,-21.782183,18.392506,-12.585733,4.7214146,-14.171591,-11.861166,-2.627881,-7.3122387,-3.5636635,-10.617961,-1.2820758
1747,-384.7767,49.42124,-9.200957,18.095697,-9.45981,2.2077656,-6.156666,-4.88662,-4.8651257,-9.309926,-1.1664817,-9.376029,-2.0684884
1748,-466.89148,67.84027,-16.22162,10.162069,-4.0791426,1.4844923,-5.4353733,-4.2721205,-4.333633,-4.2571664,-1.5746319,-5.335813,-4.1602664
1749,-335.13266,69.33396,-17.382507,21.523952,-8.0244665,5.974924,-15.05414,-4.2792516,-2.8350418,-8.840431,-3.7349737,-9.318117,-4.2294426
1750,-429.4505,51.17091,2.5706313,15.193695,-0.37347063,-1.5896297,-4.667074,-9.024586,0.31203106,-7.2436514,-5.120555,-6.491173,-1.9515566
1751,-353.063,82.07117,4.4123597,12.387476,-4.135005,0.95968395,-7.039097,-8.931466,-8.416543,-7.6519785,-4.3816795,-6.1365285,-4.7133694
1752,-476.1897,29.845373,-14.206957,16.123158,-8.178605,-1.2675277,-4.0973897,-3.95117,-1.1203995,-7.375015,-1.2916566,-5.1614,-1.2160132
1753,-360.6198,78.69318,-9.487143,18.887516,-8.747805,2.8488426,-7.283827,-8.090375,-7.919812,-6.247142,-4.4335966,-8.982182,-3.0383747
1754,-377.54138,38.1628,-11.818712,13.891468,-7.569776,-0.595897,-9.856174,-5.5694633,-4.1903505,-5.1068535,-5.030289,-4.4126034,-1.1607485
1755,-432.75876,51.806473,-15.0709,18.12231,-4.466135,-4.33316,-3.98709,-10.624246,-3.262477,-6.7388005,-1.0573368,-4.760493,-4.0845137
1756,-339.6775,61.612366,-12.081086,15.582855,-11.3374815,3.1090477,-17.03417,-13.182622,-4.998933,-8.526914,-1.8356844,-10.379511,-3.9141352
1757,-400.1674,50.444275,-14.534041,21.322113,-12.339263,-1.2491199,-9.855608,-7.4726887,-4.875026,-9.129019,-1.3393583,-6.7898207,-4.7549653
1758,-451.47433,38.454693,-17.28592,10.95543,-9.622949,0.83286,-6.115509,-8.173279,-4.8350263,-6.0821342,-0.5104894,-5.7856483,-5.103196
1759,-432.58856,48.280327,-11.924311,12.975785,-3.3112984,3.928187,-11.899303,-4.8549943,-2.8511617,-5.2610254,-2.9596715,-8.008416,-1.1071266
1760,-435.38904,41.30383,-12.294787,8.66273,-0.898509,-3.5905178,-5.317583,-5.8415723,-1.9784359,-3.804007,-3.366629,-1.1794486,-4.0955305
